xflr5 v6.57

Wing (Simple Winglets)
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   1.221274
Cy    = ,   0.000000
Cd=,   0.044930,ICd=,    0.044930,PCd=,    0.000000
Cl   = ,5.49082e-14
Cm   =,    0.115581
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    1.076989, YCP=,   -0.000000, ZCP=,    0.543992 
XNP=,    0.000000
Bending =, 8396.298635

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
2955,   4.526e-01,   1.381e+00,   2.403e-02,      -0.075,       0.095,      -0.993,   6.357e-02,      0.5137
2956,   3.074e-01,   1.381e+00,   3.761e-02,      -0.114,       0.096,      -0.989,   5.132e-02,      0.6570
2957,   1.953e-01,   1.380e+00,   5.430e-02,      -0.190,       0.098,      -0.977,   3.803e-02,      0.8524
2958,   1.189e-01,   1.379e+00,   7.617e-02,      -0.400,       0.102,      -0.911,   2.486e-02,      0.9803
2959,   8.027e-02,   1.379e+00,   1.047e-01,      -0.851,       0.089,      -0.518,   1.465e-02,     -0.2703
2960,   8.027e-02,   1.378e+00,   1.396e-01,      -0.891,       0.006,       0.454,   1.678e-02,     -3.6657
2961,   1.189e-01,   1.377e+00,   1.800e-01,      -0.592,      -0.039,       0.805,   2.812e-02,     -3.0054
2962,   1.953e-01,   1.376e+00,   2.234e-01,      -0.424,      -0.055,       0.904,   4.100e-02,     -2.1444
2963,   3.074e-01,   1.374e+00,   2.679e-01,      -0.325,      -0.062,       0.944,   5.356e-02,     -1.7409
2964,   4.526e-01,   1.373e+00,   3.108e-01,      -0.249,      -0.066,       0.966,   6.495e-02,     -1.5271
2965,   6.273e-01,   1.372e+00,   3.497e-01,      -0.189,      -0.068,       0.980,   7.495e-02,     -1.3907
2966,   8.272e-01,   1.371e+00,   3.818e-01,      -0.131,      -0.069,       0.989,   8.320e-02,     -1.2949
2967,   1.047e+00,   1.371e+00,   4.049e-01,      -0.079,      -0.069,       0.994,   8.960e-02,     -1.2216
2968,   1.282e+00,   1.370e+00,   4.159e-01,      -0.016,      -0.068,       0.998,   9.399e-02,     -1.1397
2969,   1.526e+00,   1.371e+00,   4.117e-01,       0.050,      -0.066,       0.997,   9.647e-02,     -1.0007
2970,   1.773e+00,   1.371e+00,   3.929e-01,       0.101,      -0.063,       0.993,   9.688e-02,     -0.8304
2971,   2.017e+00,   1.372e+00,   3.631e-01,       0.142,      -0.060,       0.988,   9.502e-02,     -0.6633
2972,   2.252e+00,   1.373e+00,   3.256e-01,       0.175,      -0.057,       0.983,   9.083e-02,     -0.5103
2973,   2.472e+00,   1.374e+00,   2.831e-01,       0.206,      -0.053,       0.977,   8.441e-02,     -0.3658
2974,   2.672e+00,   1.375e+00,   2.376e-01,       0.240,      -0.049,       0.970,   7.594e-02,     -0.1975
2975,   2.847e+00,   1.376e+00,   1.938e-01,       0.247,      -0.048,       0.968,   6.505e-02,     -0.0374
2976,   2.992e+00,   1.377e+00,   1.579e-01,       0.231,      -0.051,       0.972,   5.216e-02,      0.0825
2977,   3.104e+00,   1.378e+00,   1.328e-01,       0.201,      -0.055,       0.978,   3.797e-02,      0.1680
2978,   3.181e+00,   1.378e+00,   1.183e-01,       0.162,      -0.062,       0.985,   2.301e-02,      0.2266
2979,   3.219e+00,   1.379e+00,   1.123e-01,       0.129,      -0.067,       0.989,   7.696e-03,      0.2531
Strip 75
2980,   3.159e+00,   1.769e+00,   1.462e-01,      -0.082,       0.075,      -0.994,   7.420e-03,      0.2735
2981,   3.121e+00,   1.769e+00,   1.487e-01,      -0.062,       0.078,      -0.995,   2.205e-02,      0.2831
2982,   3.047e+00,   1.769e+00,   1.524e-01,      -0.041,       0.081,      -0.996,   3.610e-02,      0.2991
2983,   2.938e+00,   1.768e+00,   1.556e-01,      -0.022,       0.084,      -0.996,   4.927e-02,      0.3087
2984,   2.796e+00,   1.768e+00,   1.570e-01,       0.000,       0.087,      -0.996,   6.123e-02,      0.3172
2985,   2.626e+00,   1.768e+00,   1.541e-01,       0.031,       0.091,      -0.995,   7.175e-02,      0.3226
2986,   2.431e+00,   1.769e+00,   1.434e-01,       0.076,       0.096,      -0.993,   8.068e-02,      0.3075
2987,   2.217e+00,   1.769e+00,   1.248e-01,       0.096,       0.097,      -0.991,   8.763e-02,      0.2745
2988,   1.988e+00,   1.770e+00,   1.021e-01,       0.101,       0.098,      -0.990,   9.232e-02,      0.2395
2989,   1.750e+00,   1.771e+00,   7.880e-02,       0.094,       0.097,      -0.991,   9.463e-02,      0.2094
2990,   1.509e+00,   1.772e+00,   5.873e-02,       0.072,       0.096,      -0.993,   9.450e-02,      0.1919
2991,   1.271e+00,   1.772e+00,   4.594e-02,       0.034,       0.095,      -0.995,   9.200e-02,      0.2071
2992,   1.042e+00,   1.772e+00,   4.173e-02,       0.001,       0.095,      -0.996,   8.737e-02,      0.2576
2993,   8.279e-01,   1.772e+00,   4.388e-02,      -0.022,       0.095,      -0.995,   8.065e-02,      0.3272
2994,   6.331e-01,   1.772e+00,   5.048e-02,      -0.046,       0.095,      -0.994,   7.197e-02,      0.4131
2995,   4.629e-01,   1.772e+00,   6.069e-02,      -0.075,       0.095,      -0.993,   6.157e-02,      0.5228
2996,   3.214e-01,   1.771e+00,   7.391e-02,      -0.114,       0.096,      -0.989,   4.971e-02,      0.6669
2997,   2.121e-01,   1.771e+00,   9.016e-02,      -0.190,       0.098,      -0.977,   3.683e-02,      0.8615
2998,   1.377e-01,   1.770e+00,   1.115e-01,      -0.400,       0.102,      -0.911,   2.407e-02,      0.9750
2999,   9.999e-02,   1.769e+00,   1.393e-01,      -0.851,       0.089,      -0.518,   1.419e-02,     -0.3369
3000,   9.999e-02,   1.768e+00,   1.733e-01,      -0.891,       0.006,       0.455,   1.626e-02,     -3.7851
3001,   1.377e-01,   1.766e+00,   2.125e-01,      -0.592,      -0.039,       0.805,   2.724e-02,     -3.0740
3002,   2.121e-01,   1.765e+00,   2.549e-01,      -0.424,      -0.055,       0.904,   3.972e-02,     -2.1828
3003,   3.214e-01,   1.763e+00,   2.982e-01,      -0.325,      -0.062,       0.944,   5.188e-02,     -1.7662
3004,   4.629e-01,   1.762e+00,   3.400e-01,      -0.249,      -0.066,       0.966,   6.291e-02,     -1.5453
3005,   6.331e-01,   1.761e+00,   3.778e-01,      -0.189,      -0.068,       0.980,   7.260e-02,     -1.4044
3006,   8.279e-01,   1.759e+00,   4.091e-01,      -0.131,      -0.069,       0.989,   8.058e-02,     -1.3057
3007,   1.042e+00,   1.759e+00,   4.316e-01,      -0.079,      -0.069,       0.994,   8.678e-02,     -1.2303
3008,   1.271e+00,   1.758e+00,   4.423e-01,      -0.016,      -0.068,       0.998,   9.103e-02,     -1.1471
3009,   1.509e+00,   1.758e+00,   4.382e-01,       0.050,      -0.066,       0.997,   9.344e-02,     -1.0071
3010,   1.750e+00,   1.759e+00,   4.199e-01,       0.101,      -0.063,       0.993,   9.383e-02,     -0.8362
3011,   1.988e+00,   1.760e+00,   3.909e-01,       0.142,      -0.060,       0.988,   9.204e-02,     -0.6687
3012,   2.217e+00,   1.761e+00,   3.544e-01,       0.175,      -0.057,       0.983,   8.798e-02,     -0.5152
3013,   2.431e+00,   1.763e+00,   3.130e-01,       0.206,      -0.053,       0.977,   8.177e-02,     -0.3702
3014,   2.626e+00,   1.764e+00,   2.687e-01,       0.240,      -0.049,       0.970,   7.357e-02,     -0.2014
3015,   2.796e+00,   1.766e+00,   2.260e-01,       0.247,      -0.048,       0.968,   6.302e-02,     -0.0406
3016,   2.938e+00,   1.767e+00,   1.911e-01,       0.231,      -0.051,       0.972,   5.053e-02,      0.0800
3017,   3.047e+00,   1.768e+00,   1.666e-01,       0.201,      -0.055,       0.978,   3.678e-02,      0.1661
3018,   3.121e+00,   1.769e+00,   1.525e-01,       0.162,      -0.062,       0.985,   2.229e-02,      0.2252
3019,   3.159e+00,   1.769e+00,   1.466e-01,       0.129,      -0.067,       0.989,   7.455e-03,      0.2522
Strip 76
3020,   3.099e+00,   2.156e+00,   1.803e-01,      -0.082,       0.075,      -0.994,   7.172e-03,      0.2734
3021,   3.063e+00,   2.156e+00,   1.828e-01,      -0.062,       0.078,      -0.995,   2.131e-02,      0.2833
3022,   2.990e+00,   2.156e+00,   1.863e-01,      -0.041,       0.081,      -0.996,   3.490e-02,      0.2997
3023,   2.884e+00,   2.156e+00,   1.895e-01,      -0.022,       0.084,      -0.996,   4.762e-02,      0.3097
3024,   2.746e+00,   2.156e+00,   1.908e-01,       0.000,       0.087,      -0.996,   5.918e-02,      0.3186
3025,   2.580e+00,   2.156e+00,   1.880e-01,       0.031,       0.091,      -0.995,   6.934e-02,      0.3243
3026,   2.390e+00,   2.156e+00,   1.776e-01,       0.076,       0.096,      -0.993,   7.798e-02,      0.3095
3027,   2.181e+00,   2.157e+00,   1.595e-01,       0.096,       0.097,      -0.991,   8.469e-02,      0.2769
3028,   1.958e+00,   2.158e+00,   1.374e-01,       0.101,       0.098,      -0.990,   8.922e-02,      0.2424
3029,   1.727e+00,   2.159e+00,   1.147e-01,       0.094,       0.097,      -0.991,   9.146e-02,      0.2130
3030,   1.492e+00,   2.160e+00,   9.518e-02,       0.072,       0.096,      -0.993,   9.133e-02,      0.1962
3031,   1.261e+00,   2.161e+00,   8.274e-02,       0.034,       0.095,      -0.995,   8.892e-02,      0.2122
3032,   1.038e+00,   2.161e+00,   7.864e-02,       0.001,       0.095,      -0.996,   8.444e-02,      0.2634
3033,   8.286e-01,   2.161e+00,   8.073e-02,      -0.022,       0.095,      -0.995,   7.795e-02,      0.3338
3034,   6.389e-01,   2.160e+00,   8.715e-02,      -0.046,       0.095,      -0.994,   6.956e-02,      0.4204
3035,   4.731e-01,   2.160e+00,   9.710e-02,      -0.075,       0.095,      -0.993,   5.950e-02,      0.5309
3036,   3.352e-01,   2.159e+00,   1.100e-01,      -0.114,       0.096,      -0.989,   4.804e-02,      0.6756
3037,   2.287e-01,   2.159e+00,   1.258e-01,      -0.190,       0.098,      -0.977,   3.560e-02,      0.8693
3038,   1.563e-01,   2.158e+00,   1.465e-01,      -0.400,       0.102,      -0.911,   2.326e-02,      0.9695
3039,   1.196e-01,   2.157e+00,   1.736e-01,      -0.851,       0.089,      -0.518,   1.371e-02,     -0.3983
3040,   1.196e-01,   2.155e+00,   2.067e-01,      -0.890,       0.006,       0.455,   1.571e-02,     -3.8937
3041,   1.563e-01,   2.153e+00,   2.449e-01,      -0.592,      -0.039,       0.805,   2.633e-02,     -3.1364
3042,   2.287e-01,   2.152e+00,   2.861e-01,      -0.424,      -0.055,       0.904,   3.839e-02,     -2.2183
3043,   3.352e-01,   2.150e+00,   3.282e-01,      -0.325,      -0.062,       0.944,   5.015e-02,     -1.7899
3044,   4.731e-01,   2.148e+00,   3.690e-01,      -0.249,      -0.066,       0.966,   6.081e-02,     -1.5628
3045,   6.389e-01,   2.146e+00,   4.058e-01,      -0.189,      -0.068,       0.980,   7.017e-02,     -1.4180
3046,   8.286e-01,   2.145e+00,   4.363e-01,      -0.131,      -0.069,       0.989,   7.788e-02,     -1.3167
3047,   1.038e+00,   2.144e+00,   4.582e-01,      -0.079,      -0.069,       0.994,   8.387e-02,     -1.2394
3048,   1.261e+00,   2.144e+00,   4.686e-01,      -0.016,      -0.068,       0.998,   8.799e-02,     -1.1549
3049,   1.492e+00,   2.144e+00,   4.645e-01,       0.050,      -0.066,       0.997,   9.031e-02,     -1.0138
3050,   1.727e+00,   2.144e+00,   4.468e-01,       0.101,      -0.063,       0.993,   9.070e-02,     -0.8420
3051,   1.958e+00,   2.146e+00,   4.185e-01,       0.142,      -0.060,       0.988,   8.896e-02,     -0.6738
3052,   2.181e+00,   2.147e+00,   3.829e-01,       0.174,      -0.057,       0.983,   8.504e-02,     -0.5196
3053,   2.390e+00,   2.149e+00,   3.426e-01,       0.206,      -0.053,       0.977,   7.904e-02,     -0.3740
3054,   2.580e+00,   2.151e+00,   2.995e-01,       0.240,      -0.049,       0.970,   7.112e-02,     -0.2045
3055,   2.746e+00,   2.153e+00,   2.580e-01,       0.247,      -0.048,       0.968,   6.093e-02,     -0.0431
3056,   2.884e+00,   2.154e+00,   2.240e-01,       0.231,      -0.051,       0.972,   4.885e-02,      0.0780
3057,   2.990e+00,   2.155e+00,   2.002e-01,       0.201,      -0.055,       0.978,   3.556e-02,      0.1645
3058,   3.063e+00,   2.156e+00,   1.865e-01,       0.162,      -0.062,       0.985,   2.154e-02,      0.2241
3059,   3.099e+00,   2.156e+00,   1.808e-01,       0.129,      -0.067,       0.989,   7.207e-03,      0.2514
Strip 77
3060,   3.040e+00,   2.540e+00,   2.141e-01,      -0.082,       0.075,      -0.994,   6.918e-03,      0.2733
3061,   3.005e+00,   2.540e+00,   2.165e-01,      -0.062,       0.078,      -0.995,   2.056e-02,      0.2836
3062,   2.934e+00,   2.540e+00,   2.200e-01,      -0.041,       0.081,      -0.996,   3.366e-02,      0.3003
3063,   2.830e+00,   2.540e+00,   2.231e-01,      -0.022,       0.084,      -0.996,   4.593e-02,      0.3106
3064,   2.696e+00,   2.540e+00,   2.244e-01,       0.000,       0.087,      -0.996,   5.708e-02,      0.3198
3065,   2.535e+00,   2.540e+00,   2.216e-01,       0.031,       0.091,      -0.995,   6.688e-02,      0.3258
3066,   2.350e+00,   2.541e+00,   2.115e-01,       0.076,       0.096,      -0.993,   7.520e-02,      0.3114
3067,   2.146e+00,   2.541e+00,   1.939e-01,       0.096,       0.097,      -0.991,   8.167e-02,      0.2792
3068,   1.929e+00,   2.543e+00,   1.724e-01,       0.101,       0.098,      -0.990,   8.605e-02,      0.2453
3069,   1.704e+00,   2.544e+00,   1.503e-01,       0.094,       0.097,      -0.991,   8.820e-02,      0.2164
3070,   1.475e+00,   2.545e+00,   1.313e-01,       0.072,       0.096,      -0.993,   8.808e-02,      0.2003
3071,   1.250e+00,   2.545e+00,   1.192e-01,       0.034,       0.095,      -0.995,   8.576e-02,      0.2170
3072,   1.033e+00,   2.546e+00,   1.152e-01,       0.001,       0.095,      -0.996,   8.144e-02,      0.2687
3073,   8.293e-01,   2.546e+00,   1.173e-01,      -0.022,       0.095,      -0.995,   7.518e-02,      0.3397
3074,   6.446e-01,   2.545e+00,   1.235e-01,      -0.046,       0.095,      -0.994,   6.709e-02,      0.4270
3075,   4.831e-01,   2.545e+00,   1.332e-01,      -0.075,       0.095,      -0.993,   5.739e-02,      0.5382
3076,   3.489e-01,   2.544e+00,   1.457e-01,      -0.115,       0.096,      -0.989,   4.633e-02,      0.6834
3077,   2.453e-01,   2.543e+00,   1.611e-01,      -0.190,       0.098,      -0.977,   3.433e-02,      0.8762
3078,   1.747e-01,   2.542e+00,   1.813e-01,      -0.400,       0.102,      -0.911,   2.243e-02,      0.9639
3079,   1.390e-01,   2.541e+00,   2.076e-01,      -0.851,       0.089,      -0.517,   1.322e-02,     -0.4558
3080,   1.390e-01,   2.539e+00,   2.398e-01,      -0.890,       0.006,       0.455,   1.516e-02,     -3.9942
3081,   1.747e-01,   2.537e+00,   2.770e-01,      -0.592,      -0.039,       0.805,   2.540e-02,     -3.1943
3082,   2.453e-01,   2.535e+00,   3.170e-01,      -0.424,      -0.055,       0.904,   3.703e-02,     -2.2513
3083,   3.489e-01,   2.533e+00,   3.581e-01,      -0.325,      -0.062,       0.944,   4.837e-02,     -1.8123
3084,   4.831e-01,   2.531e+00,   3.977e-01,      -0.249,      -0.066,       0.966,   5.865e-02,     -1.5795
3085,   6.446e-01,   2.529e+00,   4.335e-01,      -0.189,      -0.068,       0.980,   6.768e-02,     -1.4312
3086,   8.293e-01,   2.527e+00,   4.631e-01,      -0.131,      -0.069,       0.989,   7.511e-02,     -1.3275
3087,   1.033e+00,   2.526e+00,   4.844e-01,      -0.079,      -0.069,       0.994,   8.089e-02,     -1.2485
3088,   1.250e+00,   2.525e+00,   4.946e-01,      -0.016,      -0.068,       0.998,   8.486e-02,     -1.1627
3089,   1.475e+00,   2.526e+00,   4.906e-01,       0.050,      -0.066,       0.997,   8.711e-02,     -1.0204
3090,   1.704e+00,   2.527e+00,   4.734e-01,       0.101,      -0.063,       0.993,   8.748e-02,     -0.8475
3091,   1.929e+00,   2.528e+00,   4.459e-01,       0.142,      -0.060,       0.988,   8.581e-02,     -0.6785
3092,   2.146e+00,   2.530e+00,   4.113e-01,       0.174,      -0.057,       0.983,   8.204e-02,     -0.5237
3093,   2.350e+00,   2.532e+00,   3.721e-01,       0.206,      -0.053,       0.977,   7.625e-02,     -0.3774
3094,   2.535e+00,   2.534e+00,   3.301e-01,       0.240,      -0.049,       0.970,   6.862e-02,     -0.2073
3095,   2.696e+00,   2.536e+00,   2.897e-01,       0.247,      -0.048,       0.968,   5.878e-02,     -0.0454
3096,   2.830e+00,   2.538e+00,   2.566e-01,       0.230,      -0.051,       0.972,   4.713e-02,      0.0762
3097,   2.934e+00,   2.539e+00,   2.335e-01,       0.201,      -0.055,       0.978,   3.431e-02,      0.1632
3098,   3.005e+00,   2.540e+00,   2.201e-01,       0.162,      -0.062,       0.985,   2.078e-02,      0.2232
3099,   3.040e+00,   2.540e+00,   2.146e-01,       0.129,      -0.067,       0.989,   6.952e-03,      0.2507
Strip 78
3100,   2.982e+00,   2.921e+00,   2.476e-01,      -0.082,       0.075,      -0.994,   6.659e-03,      0.2735
3101,   2.947e+00,   2.921e+00,   2.500e-01,      -0.062,       0.078,      -0.995,   1.979e-02,      0.2838
3102,   2.878e+00,   2.920e+00,   2.533e-01,      -0.041,       0.081,      -0.996,   3.240e-02,      0.3008
3103,   2.777e+00,   2.920e+00,   2.563e-01,      -0.022,       0.084,      -0.996,   4.421e-02,      0.3115
3104,   2.647e+00,   2.920e+00,   2.576e-01,       0.000,       0.087,      -0.996,   5.494e-02,      0.3209
3105,   2.490e+00,   2.920e+00,   2.549e-01,       0.031,       0.091,      -0.995,   6.437e-02,      0.3272
3106,   2.310e+00,   2.921e+00,   2.450e-01,       0.076,       0.096,      -0.993,   7.237e-02,      0.3131
3107,   2.112e+00,   2.922e+00,   2.279e-01,       0.096,       0.097,      -0.991,   7.860e-02,      0.2814
3108,   1.901e+00,   2.923e+00,   2.070e-01,       0.101,       0.098,      -0.990,   8.281e-02,      0.2479
3109,   1.681e+00,   2.925e+00,   1.856e-01,       0.094,       0.097,      -0.991,   8.489e-02,      0.2195
3110,   1.459e+00,   2.926e+00,   1.671e-01,       0.072,       0.096,      -0.993,   8.478e-02,      0.2041
3111,   1.239e+00,   2.926e+00,   1.553e-01,       0.034,       0.095,      -0.995,   8.254e-02,      0.2213
3112,   1.028e+00,   2.927e+00,   1.514e-01,       0.001,       0.095,      -0.996,   7.839e-02,      0.2736
3113,   8.300e-01,   2.927e+00,   1.534e-01,      -0.022,       0.095,      -0.995,   7.236e-02,      0.3452
3114,   6.503e-01,   2.926e+00,   1.595e-01,      -0.047,       0.095,      -0.994,   6.457e-02,      0.4330
3115,   4.931e-01,   2.926e+00,   1.689e-01,      -0.075,       0.095,      -0.993,   5.524e-02,      0.5448
3116,   3.625e-01,   2.925e+00,   1.811e-01,      -0.115,       0.096,      -0.989,   4.459e-02,      0.6905
3117,   2.616e-01,   2.924e+00,   1.960e-01,      -0.190,       0.098,      -0.977,   3.304e-02,      0.8824
3118,   1.930e-01,   2.923e+00,   2.157e-01,      -0.400,       0.102,      -0.911,   2.159e-02,      0.9582
3119,   1.582e-01,   2.921e+00,   2.412e-01,      -0.851,       0.089,      -0.517,   1.272e-02,     -0.5101
3120,   1.582e-01,   2.919e+00,   2.726e-01,      -0.890,       0.006,       0.456,   1.459e-02,     -4.0880
3121,   1.930e-01,   2.917e+00,   3.087e-01,      -0.591,      -0.039,       0.805,   2.445e-02,     -3.2481
3122,   2.616e-01,   2.914e+00,   3.477e-01,      -0.424,      -0.055,       0.904,   3.565e-02,     -2.2822
3123,   3.625e-01,   2.912e+00,   3.876e-01,      -0.325,      -0.062,       0.944,   4.656e-02,     -1.8333
3124,   4.931e-01,   2.909e+00,   4.261e-01,      -0.249,      -0.066,       0.966,   5.645e-02,     -1.5954
3125,   6.503e-01,   2.907e+00,   4.609e-01,      -0.189,      -0.068,       0.980,   6.514e-02,     -1.4438
3126,   8.300e-01,   2.905e+00,   4.897e-01,      -0.131,      -0.069,       0.989,   7.229e-02,     -1.3379
3127,   1.028e+00,   2.904e+00,   5.105e-01,      -0.079,      -0.069,       0.994,   7.786e-02,     -1.2573
3128,   1.239e+00,   2.903e+00,   5.203e-01,      -0.016,      -0.068,       0.998,   8.168e-02,     -1.1702
3129,   1.459e+00,   2.904e+00,   5.165e-01,       0.050,      -0.066,       0.997,   8.384e-02,     -1.0268
3130,   1.681e+00,   2.905e+00,   4.997e-01,       0.101,      -0.063,       0.993,   8.420e-02,     -0.8529
3131,   1.901e+00,   2.906e+00,   4.730e-01,       0.142,      -0.060,       0.988,   8.260e-02,     -0.6829
3132,   2.112e+00,   2.909e+00,   4.393e-01,       0.174,      -0.057,       0.983,   7.897e-02,     -0.5274
3133,   2.310e+00,   2.911e+00,   4.012e-01,       0.206,      -0.053,       0.977,   7.340e-02,     -0.3805
3134,   2.490e+00,   2.914e+00,   3.604e-01,       0.239,      -0.049,       0.970,   6.606e-02,     -0.2099
3135,   2.647e+00,   2.916e+00,   3.211e-01,       0.247,      -0.048,       0.968,   5.659e-02,     -0.0474
3136,   2.777e+00,   2.918e+00,   2.889e-01,       0.230,      -0.051,       0.972,   4.537e-02,      0.0746
3137,   2.878e+00,   2.919e+00,   2.664e-01,       0.201,      -0.055,       0.978,   3.303e-02,      0.1619
3138,   2.947e+00,   2.920e+00,   2.534e-01,       0.162,      -0.062,       0.985,   2.001e-02,      0.2224
3139,   2.982e+00,   2.921e+00,   2.480e-01,       0.129,      -0.067,       0.989,   6.692e-03,      0.2502
Strip 79
3140,   2.924e+00,   3.296e+00,   2.807e-01,      -0.082,       0.075,      -0.994,   6.397e-03,      0.2734
3141,   2.890e+00,   3.296e+00,   2.830e-01,      -0.062,       0.078,      -0.995,   1.901e-02,      0.2840
3142,   2.823e+00,   3.296e+00,   2.863e-01,      -0.041,       0.081,      -0.996,   3.112e-02,      0.3014
3143,   2.725e+00,   3.296e+00,   2.892e-01,      -0.022,       0.084,      -0.996,   4.246e-02,      0.3122
3144,   2.598e+00,   3.296e+00,   2.904e-01,       0.000,       0.087,      -0.996,   5.276e-02,      0.3220
3145,   2.445e+00,   3.296e+00,   2.878e-01,       0.031,       0.091,      -0.995,   6.182e-02,      0.3285
3146,   2.270e+00,   3.297e+00,   2.782e-01,       0.076,       0.096,      -0.993,   6.951e-02,      0.3148
3147,   2.078e+00,   3.298e+00,   2.616e-01,       0.096,       0.097,      -0.991,   7.549e-02,      0.2834
3148,   1.872e+00,   3.299e+00,   2.412e-01,       0.101,       0.098,      -0.990,   7.953e-02,      0.2502
3149,   1.659e+00,   3.301e+00,   2.204e-01,       0.094,       0.097,      -0.991,   8.153e-02,      0.2224
3150,   1.442e+00,   3.302e+00,   2.024e-01,       0.072,       0.096,      -0.993,   8.142e-02,      0.2075
3151,   1.229e+00,   3.303e+00,   1.910e-01,       0.034,       0.095,      -0.995,   7.928e-02,      0.2253
3152,   1.023e+00,   3.303e+00,   1.872e-01,       0.001,       0.095,      -0.996,   7.529e-02,      0.2781
3153,   8.307e-01,   3.303e+00,   1.892e-01,      -0.022,       0.095,      -0.995,   6.949e-02,      0.3501
3154,   6.559e-01,   3.303e+00,   1.951e-01,      -0.047,       0.095,      -0.994,   6.202e-02,      0.4385
3155,   5.030e-01,   3.302e+00,   2.042e-01,      -0.075,       0.095,      -0.993,   5.305e-02,      0.5508
3156,   3.760e-01,   3.301e+00,   2.160e-01,      -0.115,       0.096,      -0.989,   4.283e-02,      0.6969
3157,   2.778e-01,   3.300e+00,   2.306e-01,      -0.190,       0.098,      -0.977,   3.173e-02,      0.8879
3158,   2.110e-01,   3.299e+00,   2.496e-01,      -0.400,       0.102,      -0.911,   2.073e-02,      0.9526
3159,   1.772e-01,   3.297e+00,   2.745e-01,      -0.851,       0.089,      -0.517,   1.222e-02,     -0.5614
3160,   1.772e-01,   3.295e+00,   3.050e-01,      -0.890,       0.006,       0.456,   1.402e-02,     -4.1757
3161,   2.110e-01,   3.292e+00,   3.401e-01,      -0.591,      -0.039,       0.806,   2.349e-02,     -3.2983
3162,   2.778e-01,   3.289e+00,   3.780e-01,      -0.424,      -0.055,       0.904,   3.424e-02,     -2.3110
3163,   3.760e-01,   3.286e+00,   4.167e-01,      -0.325,      -0.062,       0.944,   4.472e-02,     -1.8530
3164,   5.030e-01,   3.284e+00,   4.542e-01,      -0.249,      -0.066,       0.966,   5.422e-02,     -1.6102
3165,   6.559e-01,   3.281e+00,   4.880e-01,      -0.189,      -0.068,       0.980,   6.256e-02,     -1.4557
3166,   8.307e-01,   3.279e+00,   5.160e-01,      -0.131,      -0.069,       0.989,   6.943e-02,     -1.3478
3167,   1.023e+00,   3.278e+00,   5.362e-01,      -0.079,      -0.069,       0.994,   7.478e-02,     -1.2657
3168,   1.229e+00,   3.277e+00,   5.457e-01,      -0.016,      -0.068,       0.998,   7.844e-02,     -1.1774
3169,   1.442e+00,   3.277e+00,   5.420e-01,       0.050,      -0.066,       0.997,   8.052e-02,     -1.0328
3170,   1.659e+00,   3.278e+00,   5.257e-01,       0.101,      -0.063,       0.993,   8.088e-02,     -0.8579
3171,   1.872e+00,   3.280e+00,   4.997e-01,       0.142,      -0.060,       0.988,   7.934e-02,     -0.6871
3172,   2.078e+00,   3.283e+00,   4.670e-01,       0.174,      -0.057,       0.983,   7.586e-02,     -0.5309
3173,   2.270e+00,   3.285e+00,   4.300e-01,       0.205,      -0.053,       0.977,   7.051e-02,     -0.3834
3174,   2.445e+00,   3.288e+00,   3.903e-01,       0.239,      -0.049,       0.970,   6.346e-02,     -0.2122
3175,   2.598e+00,   3.291e+00,   3.521e-01,       0.247,      -0.048,       0.968,   5.437e-02,     -0.0493
3176,   2.725e+00,   3.293e+00,   3.209e-01,       0.230,      -0.051,       0.972,   4.359e-02,      0.0730
3177,   2.823e+00,   3.295e+00,   2.990e-01,       0.201,      -0.055,       0.978,   3.173e-02,      0.1607
3178,   2.890e+00,   3.296e+00,   2.864e-01,       0.162,      -0.062,       0.985,   1.922e-02,      0.2214
3179,   2.924e+00,   3.296e+00,   2.811e-01,       0.129,      -0.067,       0.989,   6.429e-03,      0.2494
Strip 80
3180,   2.867e+00,   3.667e+00,   3.134e-01,      -0.082,       0.075,      -0.994,   6.132e-03,      0.2734
3181,   2.834e+00,   3.667e+00,   3.156e-01,      -0.062,       0.078,      -0.995,   1.822e-02,      0.2842
3182,   2.769e+00,   3.667e+00,   3.187e-01,      -0.041,       0.081,      -0.996,   2.983e-02,      0.3018
3183,   2.673e+00,   3.666e+00,   3.216e-01,      -0.022,       0.084,      -0.996,   4.070e-02,      0.3129
3184,   2.550e+00,   3.666e+00,   3.227e-01,       0.000,       0.087,      -0.996,   5.057e-02,      0.3229
3185,   2.401e+00,   3.666e+00,   3.202e-01,       0.031,       0.091,      -0.995,   5.924e-02,      0.3297
3186,   2.231e+00,   3.667e+00,   3.109e-01,       0.076,       0.096,      -0.993,   6.661e-02,      0.3163
3187,   2.044e+00,   3.669e+00,   2.947e-01,       0.096,       0.097,      -0.991,   7.234e-02,      0.2852
3188,   1.844e+00,   3.670e+00,   2.750e-01,       0.101,       0.098,      -0.990,   7.622e-02,      0.2524
3189,   1.636e+00,   3.672e+00,   2.548e-01,       0.094,       0.097,      -0.991,   7.813e-02,      0.2250
