xflr5 v6.57

Wing (Simple Winglets)
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.367020
Cy    = ,   0.000000
Cd=,   0.004434,ICd=,    0.004434,PCd=,    0.000000
Cl   = ,1.84067e-14
Cm   =,  -0.0364385
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    1.545255, YCP=,   -0.000000, ZCP=,    0.638124 
XNP=,    0.000000
Bending =, 2586.351572

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
2856,   3.156e+00,   1.974e-01,   5.755e-02,       0.231,      -0.050,       0.972,   5.665e-02,      0.1005
2857,   3.277e+00,   1.975e-01,   3.048e-02,       0.201,      -0.055,       0.978,   4.125e-02,      0.1685
2858,   3.359e+00,   1.975e-01,   1.483e-02,       0.162,      -0.062,       0.985,   2.499e-02,      0.2114
2859,   3.401e+00,   1.975e-01,   8.333e-03,       0.129,      -0.067,       0.989,   8.362e-03,      0.2309
Strip 72
2860,   3.340e+00,   5.923e-01,   4.260e-02,      -0.082,       0.075,      -0.994,   8.114e-03,      0.2359
2861,   3.300e+00,   5.923e-01,   4.534e-02,      -0.062,       0.078,      -0.995,   2.411e-02,      0.2378
2862,   3.219e+00,   5.922e-01,   4.929e-02,      -0.041,       0.081,      -0.996,   3.949e-02,      0.2399
2863,   3.102e+00,   5.922e-01,   5.281e-02,      -0.022,       0.084,      -0.996,   5.389e-02,      0.2374
2864,   2.949e+00,   5.922e-01,   5.426e-02,       0.000,       0.087,      -0.996,   6.698e-02,      0.2331
2865,   2.765e+00,   5.922e-01,   5.112e-02,       0.031,       0.091,      -0.995,   7.849e-02,      0.2234
2866,   2.555e+00,   5.924e-01,   3.956e-02,       0.076,       0.096,      -0.993,   8.827e-02,      0.1899
2867,   2.324e+00,   5.926e-01,   1.944e-02,       0.096,       0.097,      -0.991,   9.587e-02,      0.1267
2868,   2.077e+00,   5.928e-01,  -5.114e-03,       0.101,       0.098,      -0.990,   1.010e-01,      0.0542
2869,   1.820e+00,   5.931e-01,  -3.025e-02,       0.094,       0.097,      -0.991,   1.035e-01,     -0.0219
2870,   1.561e+00,   5.933e-01,  -5.195e-02,       0.072,       0.096,      -0.993,   1.034e-01,     -0.0954
2871,   1.304e+00,   5.935e-01,  -6.577e-02,       0.034,       0.095,      -0.995,   1.006e-01,     -0.1427
2872,   1.057e+00,   5.935e-01,  -7.032e-02,       0.001,       0.095,      -0.996,   9.556e-02,     -0.1544
2873,   8.257e-01,   5.935e-01,  -6.800e-02,      -0.022,       0.095,      -0.995,   8.821e-02,     -0.1554
2874,   6.156e-01,   5.934e-01,  -6.087e-02,      -0.046,       0.095,      -0.994,   7.873e-02,     -0.1599
2875,   4.320e-01,   5.933e-01,  -4.982e-02,      -0.075,       0.095,      -0.993,   6.735e-02,     -0.1700
2876,   2.793e-01,   5.932e-01,  -3.554e-02,      -0.114,       0.096,      -0.989,   5.438e-02,     -0.1973
2877,   1.614e-01,   5.930e-01,  -1.797e-02,      -0.190,       0.098,      -0.977,   4.030e-02,     -0.2662
2878,   8.116e-02,   5.927e-01,   5.054e-03,      -0.400,       0.102,      -0.911,   2.634e-02,     -0.2728
2879,   4.053e-02,   5.924e-01,   3.509e-02,      -0.850,       0.089,      -0.519,   1.553e-02,      0.4744
2880,   4.053e-02,   5.920e-01,   7.188e-02,      -0.891,       0.006,       0.454,   1.777e-02,      0.8608
2881,   8.116e-02,   5.915e-01,   1.143e-01,      -0.592,      -0.039,       0.805,   2.978e-02,      0.2314
2882,   1.614e-01,   5.910e-01,   1.601e-01,      -0.424,      -0.055,       0.904,   4.343e-02,     -0.0947
2883,   2.793e-01,   5.905e-01,   2.069e-01,      -0.325,      -0.062,       0.944,   5.673e-02,     -0.2783
2884,   4.320e-01,   5.900e-01,   2.521e-01,      -0.249,      -0.066,       0.966,   6.881e-02,     -0.4066
2885,   6.156e-01,   5.896e-01,   2.930e-01,      -0.189,      -0.068,       0.980,   7.940e-02,     -0.4995
2886,   8.257e-01,   5.892e-01,   3.268e-01,      -0.131,      -0.069,       0.989,   8.814e-02,     -0.5729
2887,   1.057e+00,   5.890e-01,   3.512e-01,      -0.079,      -0.069,       0.994,   9.493e-02,     -0.6293
2888,   1.304e+00,   5.888e-01,   3.627e-01,      -0.016,      -0.068,       0.998,   9.958e-02,     -0.6593
2889,   1.561e+00,   5.889e-01,   3.582e-01,       0.050,      -0.066,       0.997,   1.022e-01,     -0.6257
2890,   1.820e+00,   5.891e-01,   3.385e-01,       0.101,      -0.063,       0.993,   1.026e-01,     -0.5458
2891,   2.077e+00,   5.894e-01,   3.071e-01,       0.142,      -0.060,       0.988,   1.006e-01,     -0.4520
2892,   2.324e+00,   5.899e-01,   2.676e-01,       0.175,      -0.057,       0.983,   9.620e-02,     -0.3573
2893,   2.555e+00,   5.904e-01,   2.229e-01,       0.206,      -0.053,       0.977,   8.939e-02,     -0.2602
2894,   2.765e+00,   5.909e-01,   1.750e-01,       0.240,      -0.049,       0.970,   8.042e-02,     -0.1351
2895,   2.949e+00,   5.914e-01,   1.289e-01,       0.248,      -0.048,       0.968,   6.888e-02,     -0.0062
2896,   3.102e+00,   5.918e-01,   9.109e-02,       0.231,      -0.050,       0.972,   5.523e-02,      0.0930
2897,   3.219e+00,   5.921e-01,   6.469e-02,       0.201,      -0.055,       0.978,   4.021e-02,      0.1634
2898,   3.300e+00,   5.922e-01,   4.942e-02,       0.162,      -0.062,       0.985,   2.436e-02,      0.2089
2899,   3.340e+00,   5.923e-01,   4.309e-02,       0.129,      -0.067,       0.989,   8.151e-03,      0.2300
Strip 73
2900,   3.280e+00,   9.862e-01,   7.728e-02,      -0.082,       0.075,      -0.994,   7.892e-03,      0.2359
2901,   3.240e+00,   9.861e-01,   7.995e-02,      -0.062,       0.078,      -0.995,   2.345e-02,      0.2381
2902,   3.162e+00,   9.861e-01,   8.381e-02,      -0.041,       0.081,      -0.996,   3.841e-02,      0.2406
2903,   3.047e+00,   9.860e-01,   8.724e-02,      -0.022,       0.084,      -0.996,   5.241e-02,      0.2381
2904,   2.898e+00,   9.860e-01,   8.865e-02,       0.000,       0.087,      -0.996,   6.514e-02,      0.2338
2905,   2.719e+00,   9.860e-01,   8.559e-02,       0.031,       0.091,      -0.995,   7.633e-02,      0.2239
2906,   2.514e+00,   9.862e-01,   7.432e-02,       0.076,       0.096,      -0.993,   8.585e-02,      0.1899
2907,   2.288e+00,   9.866e-01,   5.471e-02,       0.096,       0.097,      -0.991,   9.324e-02,      0.1262
2908,   2.047e+00,   9.870e-01,   3.077e-02,       0.101,       0.098,      -0.990,   9.823e-02,      0.0530
2909,   1.797e+00,   9.875e-01,   6.262e-03,       0.094,       0.097,      -0.991,   1.007e-01,     -0.0237
2910,   1.543e+00,   9.879e-01,  -1.490e-02,       0.072,       0.096,      -0.993,   1.005e-01,     -0.0977
2911,   1.293e+00,   9.881e-01,  -2.837e-02,       0.034,       0.095,      -0.995,   9.788e-02,     -0.1452
2912,   1.052e+00,   9.882e-01,  -3.281e-02,       0.001,       0.095,      -0.996,   9.294e-02,     -0.1569
2913,   8.264e-01,   9.882e-01,  -3.054e-02,      -0.022,       0.095,      -0.995,   8.579e-02,     -0.1575
2914,   6.215e-01,   9.881e-01,  -2.359e-02,      -0.046,       0.095,      -0.994,   7.657e-02,     -0.1613
2915,   4.423e-01,   9.879e-01,  -1.282e-02,      -0.075,       0.095,      -0.993,   6.550e-02,     -0.1702
2916,   2.934e-01,   9.876e-01,   1.105e-03,      -0.114,       0.096,      -0.989,   5.288e-02,     -0.1957
2917,   1.784e-01,   9.873e-01,   1.823e-02,      -0.190,       0.098,      -0.977,   3.919e-02,     -0.2612
2918,   1.001e-01,   9.869e-01,   4.068e-02,      -0.400,       0.102,      -0.911,   2.562e-02,     -0.2613
2919,   6.044e-02,   9.863e-01,   6.997e-02,      -0.850,       0.089,      -0.519,   1.510e-02,      0.4875
2920,   6.044e-02,   9.857e-01,   1.058e-01,      -0.891,       0.006,       0.454,   1.729e-02,      0.8530
2921,   1.001e-01,   9.849e-01,   1.472e-01,      -0.592,      -0.039,       0.805,   2.897e-02,      0.2190
2922,   1.784e-01,   9.841e-01,   1.918e-01,      -0.424,      -0.055,       0.904,   4.224e-02,     -0.1049
2923,   2.934e-01,   9.832e-01,   2.374e-01,      -0.325,      -0.062,       0.944,   5.518e-02,     -0.2861
2924,   4.423e-01,   9.824e-01,   2.815e-01,      -0.249,      -0.066,       0.966,   6.692e-02,     -0.4122
2925,   6.215e-01,   9.816e-01,   3.214e-01,      -0.189,      -0.068,       0.980,   7.723e-02,     -0.5029
2926,   8.264e-01,   9.810e-01,   3.544e-01,      -0.131,      -0.069,       0.989,   8.572e-02,     -0.5745
2927,   1.052e+00,   9.806e-01,   3.781e-01,      -0.079,      -0.069,       0.994,   9.232e-02,     -0.6297
2928,   1.293e+00,   9.804e-01,   3.894e-01,      -0.016,      -0.068,       0.998,   9.685e-02,     -0.6594
2929,   1.543e+00,   9.805e-01,   3.850e-01,       0.050,      -0.066,       0.997,   9.940e-02,     -0.6264
2930,   1.797e+00,   9.808e-01,   3.658e-01,       0.101,      -0.063,       0.993,   9.981e-02,     -0.5476
2931,   2.047e+00,   9.814e-01,   3.352e-01,       0.142,      -0.060,       0.988,   9.789e-02,     -0.4551
2932,   2.288e+00,   9.821e-01,   2.967e-01,       0.175,      -0.057,       0.983,   9.357e-02,     -0.3616
2933,   2.514e+00,   9.829e-01,   2.530e-01,       0.206,      -0.053,       0.977,   8.696e-02,     -0.2652
2934,   2.719e+00,   9.838e-01,   2.064e-01,       0.240,      -0.049,       0.970,   7.823e-02,     -0.1400
2935,   2.898e+00,   9.846e-01,   1.614e-01,       0.247,      -0.048,       0.968,   6.701e-02,     -0.0105
2936,   3.047e+00,   9.853e-01,   1.246e-01,       0.231,      -0.050,       0.972,   5.373e-02,      0.0896
2937,   3.162e+00,   9.858e-01,   9.882e-02,       0.201,      -0.055,       0.978,   3.911e-02,      0.1610
2938,   3.240e+00,   9.861e-01,   8.394e-02,       0.162,      -0.062,       0.985,   2.370e-02,      0.2074
2939,   3.280e+00,   9.862e-01,   7.776e-02,       0.129,      -0.067,       0.989,   7.928e-03,      0.2291
Strip 74
2940,   3.219e+00,   1.379e+00,   1.118e-01,      -0.082,       0.075,      -0.994,   7.660e-03,      0.2357
2941,   3.181e+00,   1.378e+00,   1.144e-01,      -0.062,       0.078,      -0.995,   2.276e-02,      0.2380
2942,   3.104e+00,   1.378e+00,   1.182e-01,      -0.041,       0.081,      -0.996,   3.728e-02,      0.2408
2943,   2.992e+00,   1.378e+00,   1.215e-01,      -0.022,       0.084,      -0.996,   5.087e-02,      0.2384
2944,   2.847e+00,   1.378e+00,   1.229e-01,       0.000,       0.087,      -0.996,   6.322e-02,      0.2340
2945,   2.672e+00,   1.378e+00,   1.199e-01,       0.031,       0.091,      -0.995,   7.408e-02,      0.2240
2946,   2.472e+00,   1.379e+00,   1.089e-01,       0.076,       0.096,      -0.993,   8.331e-02,      0.1899
2947,   2.252e+00,   1.379e+00,   8.983e-02,       0.096,       0.097,      -0.991,   9.048e-02,      0.1259
2948,   2.017e+00,   1.380e+00,   6.651e-02,       0.101,       0.098,      -0.990,   9.533e-02,      0.0524
2949,   1.773e+00,   1.380e+00,   4.263e-02,       0.094,       0.097,      -0.991,   9.771e-02,     -0.0247
2950,   1.526e+00,   1.381e+00,   2.202e-02,       0.072,       0.096,      -0.993,   9.757e-02,     -0.0988
2951,   1.282e+00,   1.381e+00,   8.886e-03,       0.034,       0.095,      -0.995,   9.499e-02,     -0.1464
2952,   1.047e+00,   1.381e+00,   4.563e-03,       0.001,       0.095,      -0.996,   9.021e-02,     -0.1579
2953,   8.272e-01,   1.381e+00,   6.772e-03,      -0.022,       0.095,      -0.995,   8.327e-02,     -0.1582
2954,   6.273e-01,   1.381e+00,   1.354e-02,      -0.046,       0.095,      -0.994,   7.431e-02,     -0.1614
2955,   4.526e-01,   1.381e+00,   2.403e-02,      -0.075,       0.095,      -0.993,   6.357e-02,     -0.1693
2956,   3.074e-01,   1.381e+00,   3.761e-02,      -0.114,       0.096,      -0.989,   5.132e-02,     -0.1935
2957,   1.953e-01,   1.380e+00,   5.430e-02,      -0.190,       0.098,      -0.977,   3.803e-02,     -0.2567
2958,   1.189e-01,   1.379e+00,   7.617e-02,      -0.400,       0.102,      -0.911,   2.486e-02,     -0.2523
2959,   8.027e-02,   1.379e+00,   1.047e-01,      -0.851,       0.089,      -0.518,   1.465e-02,      0.4972
2960,   8.027e-02,   1.378e+00,   1.396e-01,      -0.891,       0.006,       0.454,   1.678e-02,      0.8474
2961,   1.189e-01,   1.377e+00,   1.800e-01,      -0.592,      -0.039,       0.805,   2.812e-02,      0.2102
2962,   1.953e-01,   1.376e+00,   2.234e-01,      -0.424,      -0.055,       0.904,   4.100e-02,     -0.1120
2963,   3.074e-01,   1.374e+00,   2.679e-01,      -0.325,      -0.062,       0.944,   5.356e-02,     -0.2918
2964,   4.526e-01,   1.373e+00,   3.108e-01,      -0.249,      -0.066,       0.966,   6.495e-02,     -0.4167
2965,   6.273e-01,   1.372e+00,   3.497e-01,      -0.189,      -0.068,       0.980,   7.495e-02,     -0.5064
2966,   8.272e-01,   1.371e+00,   3.818e-01,      -0.131,      -0.069,       0.989,   8.320e-02,     -0.5771
2967,   1.047e+00,   1.371e+00,   4.049e-01,      -0.079,      -0.069,       0.994,   8.960e-02,     -0.6318
2968,   1.282e+00,   1.370e+00,   4.159e-01,      -0.016,      -0.068,       0.998,   9.399e-02,     -0.6612
2969,   1.526e+00,   1.371e+00,   4.117e-01,       0.050,      -0.066,       0.997,   9.647e-02,     -0.6282
2970,   1.773e+00,   1.371e+00,   3.929e-01,       0.101,      -0.063,       0.993,   9.688e-02,     -0.5497
2971,   2.017e+00,   1.372e+00,   3.631e-01,       0.142,      -0.060,       0.988,   9.502e-02,     -0.4576
2972,   2.252e+00,   1.373e+00,   3.256e-01,       0.175,      -0.057,       0.983,   9.083e-02,     -0.3644
2973,   2.472e+00,   1.374e+00,   2.831e-01,       0.206,      -0.053,       0.977,   8.441e-02,     -0.2682
2974,   2.672e+00,   1.375e+00,   2.376e-01,       0.240,      -0.049,       0.970,   7.594e-02,     -0.1429
2975,   2.847e+00,   1.376e+00,   1.938e-01,       0.247,      -0.048,       0.968,   6.505e-02,     -0.0130
2976,   2.992e+00,   1.377e+00,   1.579e-01,       0.231,      -0.051,       0.972,   5.216e-02,      0.0876
2977,   3.104e+00,   1.378e+00,   1.328e-01,       0.201,      -0.055,       0.978,   3.797e-02,      0.1594
2978,   3.181e+00,   1.378e+00,   1.183e-01,       0.162,      -0.062,       0.985,   2.301e-02,      0.2063
2979,   3.219e+00,   1.379e+00,   1.123e-01,       0.129,      -0.067,       0.989,   7.696e-03,      0.2283
Strip 75
2980,   3.159e+00,   1.769e+00,   1.462e-01,      -0.082,       0.075,      -0.994,   7.420e-03,      0.2355
2981,   3.121e+00,   1.769e+00,   1.487e-01,      -0.062,       0.078,      -0.995,   2.205e-02,      0.2379
2982,   3.047e+00,   1.769e+00,   1.524e-01,      -0.041,       0.081,      -0.996,   3.610e-02,      0.2408
2983,   2.938e+00,   1.768e+00,   1.556e-01,      -0.022,       0.084,      -0.996,   4.927e-02,      0.2384
2984,   2.796e+00,   1.768e+00,   1.570e-01,       0.000,       0.087,      -0.996,   6.123e-02,      0.2341
2985,   2.626e+00,   1.768e+00,   1.541e-01,       0.031,       0.091,      -0.995,   7.175e-02,      0.2241
2986,   2.431e+00,   1.769e+00,   1.434e-01,       0.076,       0.096,      -0.993,   8.068e-02,      0.1899
2987,   2.217e+00,   1.769e+00,   1.248e-01,       0.096,       0.097,      -0.991,   8.763e-02,      0.1258
2988,   1.988e+00,   1.770e+00,   1.021e-01,       0.101,       0.098,      -0.990,   9.232e-02,      0.0521
2989,   1.750e+00,   1.771e+00,   7.880e-02,       0.094,       0.097,      -0.991,   9.463e-02,     -0.0251
2990,   1.509e+00,   1.772e+00,   5.873e-02,       0.072,       0.096,      -0.993,   9.450e-02,     -0.0993
2991,   1.271e+00,   1.772e+00,   4.594e-02,       0.034,       0.095,      -0.995,   9.200e-02,     -0.1468
2992,   1.042e+00,   1.772e+00,   4.173e-02,       0.001,       0.095,      -0.996,   8.737e-02,     -0.1581
2993,   8.279e-01,   1.772e+00,   4.388e-02,      -0.022,       0.095,      -0.995,   8.065e-02,     -0.1580
2994,   6.331e-01,   1.772e+00,   5.048e-02,      -0.046,       0.095,      -0.994,   7.197e-02,     -0.1607
2995,   4.629e-01,   1.772e+00,   6.069e-02,      -0.075,       0.095,      -0.993,   6.157e-02,     -0.1680
2996,   3.214e-01,   1.771e+00,   7.391e-02,      -0.114,       0.096,      -0.989,   4.971e-02,     -0.1912
2997,   2.121e-01,   1.771e+00,   9.016e-02,      -0.190,       0.098,      -0.977,   3.683e-02,     -0.2525
2998,   1.377e-01,   1.770e+00,   1.115e-01,      -0.400,       0.102,      -0.911,   2.407e-02,     -0.2445
2999,   9.999e-02,   1.769e+00,   1.393e-01,      -0.851,       0.089,      -0.518,   1.419e-02,      0.5054
3000,   9.999e-02,   1.768e+00,   1.733e-01,      -0.891,       0.006,       0.455,   1.626e-02,      0.8426
3001,   1.377e-01,   1.766e+00,   2.125e-01,      -0.592,      -0.039,       0.805,   2.724e-02,      0.2030
3002,   2.121e-01,   1.765e+00,   2.549e-01,      -0.424,      -0.055,       0.904,   3.972e-02,     -0.1179
3003,   3.214e-01,   1.763e+00,   2.982e-01,      -0.325,      -0.062,       0.944,   5.188e-02,     -0.2966
3004,   4.629e-01,   1.762e+00,   3.400e-01,      -0.249,      -0.066,       0.966,   6.291e-02,     -0.4206
3005,   6.331e-01,   1.761e+00,   3.778e-01,      -0.189,      -0.068,       0.980,   7.260e-02,     -0.5097
3006,   8.279e-01,   1.759e+00,   4.091e-01,      -0.131,      -0.069,       0.989,   8.058e-02,     -0.5799
3007,   1.042e+00,   1.759e+00,   4.316e-01,      -0.079,      -0.069,       0.994,   8.678e-02,     -0.6342
3008,   1.271e+00,   1.758e+00,   4.423e-01,      -0.016,      -0.068,       0.998,   9.103e-02,     -0.6634
3009,   1.509e+00,   1.758e+00,   4.382e-01,       0.050,      -0.066,       0.997,   9.344e-02,     -0.6303
3010,   1.750e+00,   1.759e+00,   4.199e-01,       0.101,      -0.063,       0.993,   9.383e-02,     -0.5518
3011,   1.988e+00,   1.760e+00,   3.909e-01,       0.142,      -0.060,       0.988,   9.204e-02,     -0.4598
3012,   2.217e+00,   1.761e+00,   3.544e-01,       0.175,      -0.057,       0.983,   8.798e-02,     -0.3666
3013,   2.431e+00,   1.763e+00,   3.130e-01,       0.206,      -0.053,       0.977,   8.177e-02,     -0.2703
3014,   2.626e+00,   1.764e+00,   2.687e-01,       0.240,      -0.049,       0.970,   7.357e-02,     -0.1448
3015,   2.796e+00,   1.766e+00,   2.260e-01,       0.247,      -0.048,       0.968,   6.302e-02,     -0.0147
3016,   2.938e+00,   1.767e+00,   1.911e-01,       0.231,      -0.051,       0.972,   5.053e-02,      0.0861
3017,   3.047e+00,   1.768e+00,   1.666e-01,       0.201,      -0.055,       0.978,   3.678e-02,      0.1583
3018,   3.121e+00,   1.769e+00,   1.525e-01,       0.162,      -0.062,       0.985,   2.229e-02,      0.2055
3019,   3.159e+00,   1.769e+00,   1.466e-01,       0.129,      -0.067,       0.989,   7.455e-03,      0.2276
Strip 76
3020,   3.099e+00,   2.156e+00,   1.803e-01,      -0.082,       0.075,      -0.994,   7.172e-03,      0.2352
3021,   3.063e+00,   2.156e+00,   1.828e-01,      -0.062,       0.078,      -0.995,   2.131e-02,      0.2377
3022,   2.990e+00,   2.156e+00,   1.863e-01,      -0.041,       0.081,      -0.996,   3.490e-02,      0.2408
3023,   2.884e+00,   2.156e+00,   1.895e-01,      -0.022,       0.084,      -0.996,   4.762e-02,      0.2385
3024,   2.746e+00,   2.156e+00,   1.908e-01,       0.000,       0.087,      -0.996,   5.918e-02,      0.2342
3025,   2.580e+00,   2.156e+00,   1.880e-01,       0.031,       0.091,      -0.995,   6.934e-02,      0.2241
3026,   2.390e+00,   2.156e+00,   1.776e-01,       0.076,       0.096,      -0.993,   7.798e-02,      0.1900
3027,   2.181e+00,   2.157e+00,   1.595e-01,       0.096,       0.097,      -0.991,   8.469e-02,      0.1258
3028,   1.958e+00,   2.158e+00,   1.374e-01,       0.101,       0.098,      -0.990,   8.922e-02,      0.0520
3029,   1.727e+00,   2.159e+00,   1.147e-01,       0.094,       0.097,      -0.991,   9.146e-02,     -0.0251
3030,   1.492e+00,   2.160e+00,   9.518e-02,       0.072,       0.096,      -0.993,   9.133e-02,     -0.0993
3031,   1.261e+00,   2.161e+00,   8.274e-02,       0.034,       0.095,      -0.995,   8.892e-02,     -0.1468
3032,   1.038e+00,   2.161e+00,   7.864e-02,       0.001,       0.095,      -0.996,   8.444e-02,     -0.1579
3033,   8.286e-01,   2.161e+00,   8.073e-02,      -0.022,       0.095,      -0.995,   7.795e-02,     -0.1575
3034,   6.389e-01,   2.160e+00,   8.715e-02,      -0.046,       0.095,      -0.994,   6.956e-02,     -0.1598
3035,   4.731e-01,   2.160e+00,   9.710e-02,      -0.075,       0.095,      -0.993,   5.950e-02,     -0.1665
3036,   3.352e-01,   2.159e+00,   1.100e-01,      -0.114,       0.096,      -0.989,   4.804e-02,     -0.1888
3037,   2.287e-01,   2.159e+00,   1.258e-01,      -0.190,       0.098,      -0.977,   3.560e-02,     -0.2486
3038,   1.563e-01,   2.158e+00,   1.465e-01,      -0.400,       0.102,      -0.911,   2.326e-02,     -0.2374
3039,   1.196e-01,   2.157e+00,   1.736e-01,      -0.851,       0.089,      -0.518,   1.371e-02,      0.5127
3040,   1.196e-01,   2.155e+00,   2.067e-01,      -0.890,       0.006,       0.455,   1.571e-02,      0.8382
3041,   1.563e-01,   2.153e+00,   2.449e-01,      -0.592,      -0.039,       0.805,   2.633e-02,      0.1966
3042,   2.287e-01,   2.152e+00,   2.861e-01,      -0.424,      -0.055,       0.904,   3.839e-02,     -0.1231
3043,   3.352e-01,   2.150e+00,   3.282e-01,      -0.325,      -0.062,       0.944,   5.015e-02,     -0.3009
3044,   4.731e-01,   2.148e+00,   3.690e-01,      -0.249,      -0.066,       0.966,   6.081e-02,     -0.4243
3045,   6.389e-01,   2.146e+00,   4.058e-01,      -0.189,      -0.068,       0.980,   7.017e-02,     -0.5129
3046,   8.286e-01,   2.145e+00,   4.363e-01,      -0.131,      -0.069,       0.989,   7.788e-02,     -0.5827
3047,   1.038e+00,   2.144e+00,   4.582e-01,      -0.079,      -0.069,       0.994,   8.387e-02,     -0.6368
3048,   1.261e+00,   2.144e+00,   4.686e-01,      -0.016,      -0.068,       0.998,   8.799e-02,     -0.6658
3049,   1.492e+00,   2.144e+00,   4.645e-01,       0.050,      -0.066,       0.997,   9.031e-02,     -0.6325
3050,   1.727e+00,   2.144e+00,   4.468e-01,       0.101,      -0.063,       0.993,   9.070e-02,     -0.5539
3051,   1.958e+00,   2.146e+00,   4.185e-01,       0.142,      -0.060,       0.988,   8.896e-02,     -0.4618
3052,   2.181e+00,   2.147e+00,   3.829e-01,       0.174,      -0.057,       0.983,   8.504e-02,     -0.3685
3053,   2.390e+00,   2.149e+00,   3.426e-01,       0.206,      -0.053,       0.977,   7.904e-02,     -0.2720
3054,   2.580e+00,   2.151e+00,   2.995e-01,       0.240,      -0.049,       0.970,   7.112e-02,     -0.1464
3055,   2.746e+00,   2.153e+00,   2.580e-01,       0.247,      -0.048,       0.968,   6.093e-02,     -0.0160
3056,   2.884e+00,   2.154e+00,   2.240e-01,       0.231,      -0.051,       0.972,   4.885e-02,      0.0850
3057,   2.990e+00,   2.155e+00,   2.002e-01,       0.201,      -0.055,       0.978,   3.556e-02,      0.1574
3058,   3.063e+00,   2.156e+00,   1.865e-01,       0.162,      -0.062,       0.985,   2.154e-02,      0.2047
3059,   3.099e+00,   2.156e+00,   1.808e-01,       0.129,      -0.067,       0.989,   7.207e-03,      0.2270
Strip 77
3060,   3.040e+00,   2.540e+00,   2.141e-01,      -0.082,       0.075,      -0.994,   6.918e-03,      0.2349
3061,   3.005e+00,   2.540e+00,   2.165e-01,      -0.062,       0.078,      -0.995,   2.056e-02,      0.2376
3062,   2.934e+00,   2.540e+00,   2.200e-01,      -0.041,       0.081,      -0.996,   3.366e-02,      0.2408
3063,   2.830e+00,   2.540e+00,   2.231e-01,      -0.022,       0.084,      -0.996,   4.593e-02,      0.2385
3064,   2.696e+00,   2.540e+00,   2.244e-01,       0.000,       0.087,      -0.996,   5.708e-02,      0.2343
3065,   2.535e+00,   2.540e+00,   2.216e-01,       0.031,       0.091,      -0.995,   6.688e-02,      0.2242
3066,   2.350e+00,   2.541e+00,   2.115e-01,       0.076,       0.096,      -0.993,   7.520e-02,      0.1901
3067,   2.146e+00,   2.541e+00,   1.939e-01,       0.096,       0.097,      -0.991,   8.167e-02,      0.1259
3068,   1.929e+00,   2.543e+00,   1.724e-01,       0.101,       0.098,      -0.990,   8.605e-02,      0.0522
3069,   1.704e+00,   2.544e+00,   1.503e-01,       0.094,       0.097,      -0.991,   8.820e-02,     -0.0250
3070,   1.475e+00,   2.545e+00,   1.313e-01,       0.072,       0.096,      -0.993,   8.808e-02,     -0.0991
3071,   1.250e+00,   2.545e+00,   1.192e-01,       0.034,       0.095,      -0.995,   8.576e-02,     -0.1464
3072,   1.033e+00,   2.546e+00,   1.152e-01,       0.001,       0.095,      -0.996,   8.144e-02,     -0.1573
3073,   8.293e-01,   2.546e+00,   1.173e-01,      -0.022,       0.095,      -0.995,   7.518e-02,     -0.1567
3074,   6.446e-01,   2.545e+00,   1.235e-01,      -0.046,       0.095,      -0.994,   6.709e-02,     -0.1587
3075,   4.831e-01,   2.545e+00,   1.332e-01,      -0.075,       0.095,      -0.993,   5.739e-02,     -0.1650
3076,   3.489e-01,   2.544e+00,   1.457e-01,      -0.115,       0.096,      -0.989,   4.633e-02,     -0.1865
3077,   2.453e-01,   2.543e+00,   1.611e-01,      -0.190,       0.098,      -0.977,   3.433e-02,     -0.2448
3078,   1.747e-01,   2.542e+00,   1.813e-01,      -0.400,       0.102,      -0.911,   2.243e-02,     -0.2308
3079,   1.390e-01,   2.541e+00,   2.076e-01,      -0.851,       0.089,      -0.517,   1.322e-02,      0.5195
3080,   1.390e-01,   2.539e+00,   2.398e-01,      -0.890,       0.006,       0.455,   1.516e-02,      0.8341
3081,   1.747e-01,   2.537e+00,   2.770e-01,      -0.592,      -0.039,       0.805,   2.540e-02,      0.1906
3082,   2.453e-01,   2.535e+00,   3.170e-01,      -0.424,      -0.055,       0.904,   3.703e-02,     -0.1279
3083,   3.489e-01,   2.533e+00,   3.581e-01,      -0.325,      -0.062,       0.944,   4.837e-02,     -0.3048
3084,   4.831e-01,   2.531e+00,   3.977e-01,      -0.249,      -0.066,       0.966,   5.865e-02,     -0.4277
3085,   6.446e-01,   2.529e+00,   4.335e-01,      -0.189,      -0.068,       0.980,   6.768e-02,     -0.5159
3086,   8.293e-01,   2.527e+00,   4.631e-01,      -0.131,      -0.069,       0.989,   7.511e-02,     -0.5855
3087,   1.033e+00,   2.526e+00,   4.844e-01,      -0.079,      -0.069,       0.994,   8.089e-02,     -0.6392
3088,   1.250e+00,   2.525e+00,   4.946e-01,      -0.016,      -0.068,       0.998,   8.486e-02,     -0.6681
3089,   1.475e+00,   2.526e+00,   4.906e-01,       0.050,      -0.066,       0.997,   8.711e-02,     -0.6346
